Serial Number,Gender,Age Action,Exp Action,SUP-Gender,SUP-Age Action,SUP-Exp Action,Re-Entry,MPT,Ed Allowance,House Loan,Resign
A2976,1,28.34794521,6.005479452,2,33.10136986,1.583561644,0,1,1,0,1
A2977,0,28.9369863,7.257534247,0,0,0,0,1,1,0,1
A2978,1,39.19178082,10.84383562,2,52.87123288,28.01643836,0,1,0,1,0
A2979,1,29.76712329,7.591780822,1,51.20273973,18.51232877,0,1,1,1,1
A2980,0,22.67671233,0.58630137,2,34.1890411,11.42465753,0,1,0,0,1
A2981,0,25.2630137,2.169863014,2,27.6,4.917808219,0,1,0,0,1
A2982,0,29.1890411,5.424657534,0,0,0,0,1,1,0,1
A2983,1,38.10958904,10.84383562,2,49.86849315,25.76712329,0,1,0,1,0
A2984,1,33.69041096,10.84383562,2,41.6109589,15.34246575,0,1,0,1,0
A2985,1,26.85205479,1.421917808,1,33.19178082,4.087671233,0,1,0,0,1
A2986,1,28.93424658,6.17260274,2,31.68493151,9.087671233,0,1,1,0,1
A2987,0,35.44109589,10.84383562,2,45.94520548,21.68219178,0,1,0,1,0
A2988,0,34.69041096,6.509589041,1,48.95068493,27.35616438,0,1,0,0,1
A2989,1,37.1890411,10.84383562,2,39.19178082,10.84383562,0,1,0,1,0
A2990,1,22.18082192,0.249315068,2,57.28767123,29.6,0,1,0,0,1
A2991,1,29.93424658,7.75890411,2,33.1890411,11.92328767,0,1,1,1,1
A2992,0,23.34794521,1.002739726,2,32.18630137,4.838356164,0,1,0,0,1
A2993,1,34.10684932,10.75890411,2,50.45205479,26.93150685,0,1,1,0,0
A2994,1,30.68767123,7.005479452,2,42.36164384,20.01369863,0,1,1,1,1
A2995,1,38.69589041,10.75890411,2,53.2,18.68219178,0,1,0,1,0
A2996,1,32.69041096,9.008219178,1,32.35616438,9.84109589,0,1,1,1,1
A2997,1,33.18630137,10.75890411,2,43.94246575,16.09315068,0,1,1,1,0
A2998,1,34.35616438,10.75890411,1,54.20273973,29.43561644,0,1,1,1,0
A2999,1,32.52328767,10.00547945,1,52.28493151,26.76986301,1,1,0,0,0
A3000,0,35.77534247,10.75890411,1,44.78082192,23.68493151,0,1,0,1,0
A3001,0,26.93424658,5.254794521,0,0,0,0,1,1,1,1
A3002,1,37.86027397,10.75890411,2,40.52876712,12.67671233,0,1,0,1,0
A3003,1,29.60273973,5.424657534,2,46.20273973,21.59726027,0,1,1,0,1
A3004,1,28.01917808,5.920547945,2,45.61369863,22.09315068,0,1,1,1,1
A3005,1,33.60547945,10.75890411,1,49.11506849,24.26575342,0,1,1,0,0
A3006,1,30.43835616,8.843835616,2,49.20273973,25.10136986,0,1,1,1,1
A3007,1,29.60547945,6.421917808,0,0,0,1,1,0,1,1
A3008,1,31.44109589,5.339726027,2,44.28219178,19.18082192,0,0,0,0,1
A3009,1,36.69315068,10.75890411,2,37.77534247,13.59178082,0,1,0,1,0
A3010,1,37.2739726,10.75890411,2,40.19178082,14.84657534,0,0,1,0,0
A3011,1,35.44109589,10.75890411,2,24.76712329,2.671232877,0,0,1,0,0
A3012,1,32.85753425,10.42465753,2,46.11506849,15.00821918,1,1,0,0,0
A3013,0,25.51506849,2.084931507,2,32.26575342,2.246575342,0,1,0,0,1
A3014,1,34.2739726,10.75890411,2,43.94246575,16.09315068,0,1,0,0,0
A3015,1,24.59726027,3.169863014,1,37.19178082,16.09589041,0,1,0,0,1
A3016,1,26.35068493,4.252054795,2,40.43835616,17.75890411,0,1,1,0,1
A3017,1,33.43835616,10.75890411,2,52.45205479,23.09863014,0,1,0,0,0
A3018,1,30.35616438,1.252054795,0,0,0,0,1,0,0,1
A3019,1,25.27123288,1.336986301,2,30.60273973,4.58630137,0,1,0,0,1
A3020,1,35.9369863,10.75890411,2,37.10684932,14.84657534,0,1,1,0,0
A3021,1,24.51232877,2.252054795,1,45.78082192,19.84383562,0,1,0,0,1
A3022,1,34.10684932,10.75890411,2,36.10684932,13.59178082,0,1,0,1,0
A3023,1,33.52328767,4.252054795,2,56.36986301,31.43835616,1,1,1,1,0
A3024,1,35.10684932,10.75890411,1,34.60821918,10.59178082,0,1,0,1,0
A3025,1,34.5260274,10.75890411,2,43.53150685,18.68219178,0,1,0,0,0
A3026,1,32.69041096,10.67671233,2,40.77808219,12.42465753,0,1,1,0,0
A3027,1,37.86027397,10.67671233,1,38.44383562,12.84383562,0,1,0,0,0
A3028,1,25.68219178,3.339726027,2,44.69589041,15.0109589,0,1,1,0,1
A3029,0,27.76712329,4.254794521,1,32.02191781,6.421917808,0,1,0,1,1
A3030,1,27.6,3.169863014,2,35.10684932,3.002739726,0,1,1,1,1
A3031,1,25.27123288,1.087671233,2,36.86027397,13.09589041,0,1,0,0,1
A3032,0,33.27123288,10.59178082,2,36.86027397,14.76164384,1,1,0,0,0
A3033,0,27.76986301,5.342465753,2,33.52876712,9.512328767,0,1,0,0,1
A3034,1,31.76986301,3.087671233,2,35.43835616,4.416438356,0,1,0,0,1
A3035,0,29.77808219,1.75890411,1,44.86849315,19.35068493,0,1,0,0,1
A3036,0,39.69315068,0.920547945,1,51.44931507,24.9369863,0,1,0,0,1
A3037,1,39.27671233,10.67671233,2,38.35890411,8.84109589,0,1,0,0,0
A3038,1,29.68767123,5.090410959,1,39.19452055,19.01369863,0,1,1,1,1
A3039,0,34.69315068,10.67671233,2,30.10410959,6.421917808,0,1,0,0,0
A3040,1,28.26575342,5.838356164,2,45.61369863,22.09315068,0,1,0,1,1
A3041,1,23.35068493,0.756164384,2,25.60547945,3.838356164,0,1,0,0,1
A3042,1,24.17808219,1.750684932,2,32.09863014,2.079452055,0,1,0,0,1
A3043,1,30.6,8.090410959,0,0,0,0,1,0,0,1
A3044,0,28.68493151,0.252054795,1,39.94246575,15.9260274,0,1,0,0,1
A3045,1,28.6,7.005479452,1,33.52054795,7.838356164,0,1,1,0,1
A3046,0,26.26027397,4.002739726,1,26.09863014,2.663013699,0,1,1,0,1
A3047,0,24.26575342,2.169863014,2,31.76986301,4.917808219,0,1,0,0,1
A3048,1,25.60273973,0.504109589,1,44.11506849,17.0109589,0,1,0,0,1
A3049,1,25.52054795,0.671232877,2,52.45479452,14.51232877,0,1,0,0,1
A3050,1,30.60273973,5.342465753,2,33.94246575,9.84109589,0,1,0,0,1
A3051,1,27.35616438,4.421917808,2,36.02465753,6.005479452,1,1,0,0,1
A3052,0,30.60821918,8.090410959,2,38.10958904,11.59452055,1,1,1,0,1
A3053,1,32.43835616,10.59178082,1,35.44109589,10.84383562,0,1,1,1,0
A3054,1,38.27671233,10.59178082,2,37.35616438,10.42465753,0,1,0,1,0
A3055,0,28.01917808,6.005479452,2,47.53150685,12.3369863,0,1,1,1,1
A3056,1,27.52054795,1.336986301,1,39.77534247,16.17808219,0,1,0,0,1
A3057,1,24.68493151,0.835616438,2,27.85205479,3.753424658,0,1,0,0,1
A3058,1,27.85205479,3.750684932,2,30.34794521,5.002739726,0,1,1,0,1
A3059,0,31.18630137,4.504109589,1,48.53424658,23.34794521,0,1,0,0,1
A3060,1,36.9369863,10.59178082,2,46.11506849,15.00821918,0,1,0,1,0
A3061,1,33.9369863,10.59178082,2,39.19178082,11.17260274,0,1,1,0,0
A3062,1,38.10958904,10.59178082,2,45.94520548,21.68219178,0,1,0,1,0
A3063,1,29.68493151,0.334246575,2,43.94520548,23.01643836,1,1,0,0,1
A3064,0,34.85753425,3.254794521,0,0,0,0,1,0,0,1
A3065,1,38.93972603,10.59178082,1,38.27671233,12.67671233,0,1,0,1,0
A3066,1,28.76712329,6.339726027,2,46.03287671,21.67945205,0,1,1,0,1
A3067,1,49.11506849,10.59178082,0,0,0,0,1,0,1,0
A3068,1,33.02191781,5.753424658,0,0,0,0,1,1,1,1
A3069,1,29.10410959,0.252054795,0,0,0,0,1,0,0,1
A3070,1,41.02465753,10.59178082,2,35.77534247,12.50958904,0,1,1,0,0
A3071,1,24.93150685,3.169863014,0,0,0,0,1,0,0,1
A3072,0,29.18630137,2.084931507,0,0,0,0,1,0,0,1
A3073,1,34.2739726,10.59178082,2,34.69315068,12.09041096,0,1,0,1,0
A3074,1,27.85205479,1.254794521,0,0,0,0,1,0,0,1
A3075,1,25.09863014,3.084931507,2,31.76986301,5.498630137,0,1,0,0,1
A3076,0,23.18082192,0.082191781,2,37.60547945,15.6739726,0,1,0,0,1
A3077,1,23.93150685,2.169863014,2,32.51780822,2.498630137,0,1,0,0,1
A3078,1,45.11232877,10.59178082,1,57.70684932,25.76712329,0,1,0,1,0
A3079,0,27.84931507,5.087671233,2,34.60547945,3.917808219,0,1,0,0,1
A3080,0,26.93424658,3.084931507,1,49.44383562,24.26575342,0,1,0,0,1
A3081,1,37.69315068,10.59178082,2,34.1890411,8.002739726,0,1,1,0,0
A3082,1,36.1890411,10.59178082,1,37.77534247,9.920547945,0,1,1,1,0
A3083,0,34.60821918,10.59178082,2,51.45205479,26.01643836,0,1,0,1,0
A3084,1,29.51506849,0.167123288,2,30.85205479,3.084931507,0,1,0,0,1
A3085,0,23.51232877,1.169863014,0,0,0,0,1,0,0,1
A3086,1,31.94520548,7.676712329,2,48.62191781,24.01643836,0,1,1,0,1
A3087,1,34.44109589,10.59178082,1,54.28767123,28.35068493,0,1,1,1,0
A3088,1,39.19178082,10.59178082,2,41.10958904,13.84383562,0,0,0,1,0
A3089,1,24.26575342,0.419178082,1,40.36164384,12.76164384,0,1,0,0,1
A3090,1,30.44109589,5.090410959,1,30.44109589,4.421917808,0,1,0,0,1
A3091,0,26.01917808,1.087671233,0,0,0,0,1,0,0,1
A3092,1,30.76986301,5.005479452,0,0,0,0,1,0,0,0
A3093,1,34.10684932,10.50958904,2,38.35890411,8.84109589,0,1,1,0,0
A3094,1,31.76986301,6.41369863,2,43.6109589,12.50410959,1,1,0,0,1
A3095,0,27.84931507,0,0,0,0,0,1,0,0,1
A3096,0,35.77534247,10.50958904,2,58.37260274,32.10410959,0,1,0,1,0
A3097,1,28.35342466,6.090410959,2,43.44931507,9.589041096,0,1,1,0,1
A3098,1,30.60273973,5.090410959,2,30.10684932,7.257534247,0,1,0,0,1
A3099,1,35.77534247,10.50958904,1,35.2739726,11.25753425,0,1,0,0,0
A3100,1,34.77534247,10.50958904,1,52.2,28.68767123,0,1,0,0,0
A3101,1,24.18356164,1.254794521,2,26.35342466,2.254794521,0,1,0,0,1
A3102,1,34.5260274,10.50958904,1,49.53424658,24.26575342,0,1,1,1,0
A3103,1,26.27123288,1.254794521,1,50.95068493,27.52054795,0,1,0,0,1
A3104,1,30.76986301,4.838356164,2,30.10410959,6.838356164,0,1,0,0,1
A3105,0,36.86027397,10.50958904,0,0,0,0,1,0,1,0
A3106,1,39.35890411,10.50958904,2,37.10684932,12.00547945,0,1,0,1,0
A3107,1,28.60547945,6.342465753,2,39.77534247,9.342465753,0,1,1,0,1
A3108,1,30.10684932,5.342465753,0,0,0,0,1,1,0,0
A3109,1,26.84931507,5.005479452,2,31.35616438,9.257534247,0,1,0,0,1
A3110,0,37.86027397,10.50958904,1,48.70136986,22.6,0,1,0,0,0
A3111,1,24.84931507,3.087671233,0,0,0,0,1,1,0,1
A3112,1,26.59726027,2.832876712,0,0,0,1,1,0,0,1
A3113,1,22.67671233,0,1,36.35890411,15.25753425,0,1,0,0,1
A3114,1,34.1890411,10.50958904,1,37.02191781,8.673972603,0,1,1,0,0
A3115,1,34.1890411,10.50958904,2,36.86027397,14.76164384,0,1,1,0,0
A3116,1,47.36438356,10.50958904,1,36.2739726,9.756164384,0,1,0,0,0
A3117,1,36.9369863,10.50958904,2,39.19178082,10.84383562,0,1,0,0,0
A3118,0,39.77808219,10.50958904,1,39.02465753,11.17260274,0,1,0,1,0
A3119,0,29.76712329,7.005479452,0,0,0,0,1,0,1,1
A3120,1,28.43835616,0.084931507,0,0,0,0,1,0,0,1
A3121,1,32.85753425,10.50958904,2,34.77534247,11.42465753,0,1,1,0,0
A3122,1,28.26849315,0.419178082,1,40.36164384,12.76164384,0,1,0,0,1
A3123,1,43.19452055,10.50958904,1,37.02191781,8.673972603,0,0,0,0,0
A3124,1,32.02191781,5.923287671,2,35.43835616,8.923287671,0,1,0,1,1
A3125,1,42.61369863,10.50958904,1,56.70684932,31.35342466,0,1,0,0,0
A3126,1,28.10136986,3.254794521,0,0,0,0,1,1,0,1
A3127,1,35.52328767,6.756164384,1,44.11506849,18.59452055,0,1,0,0,1
A3128,1,31.26849315,5.58630137,2,34.85753425,8.58630137,0,1,0,1,1
A3129,1,34.44383562,9.008219178,1,36.35890411,8.504109589,0,1,0,1,1
A3130,1,23.84931507,0.668493151,2,36.69315068,12.92876712,0,1,0,0,1
A3131,1,34.35616438,10.42465753,2,33.69041096,10.84383562,0,1,0,1,0
A3132,1,29.18630137,6.257534247,2,32.1890411,9.090410959,0,1,1,0,1
A3133,0,35.85753425,9.008219178,2,32.2739726,7.58630137,0,1,0,0,1
A3134,1,33.35342466,10.42465753,2,34.10684932,10.75890411,0,1,1,0,0
A3135,0,27.2630137,1.750684932,1,45.11232877,19.59452055,0,1,0,0,1
A3136,0,40.52876712,10.42465753,2,40.10958904,13.25753425,0,1,0,1,0
A3137,0,27.26575342,4.58630137,1,47.44657534,25.85205479,0,1,0,0,1
A3138,0,32.02191781,5.838356164,0,0,0,0,1,0,1,1
A3139,0,25.26575342,0.668493151,1,44.19452055,16.17534247,0,1,0,0,1
A3140,1,32.93424658,10.42465753,2,48.19726027,25.76712329,0,1,0,0,0
A3141,0,24.59726027,3.002739726,0,0,0,0,1,0,0,1
A3142,0,24.93150685,3.583561644,0,0,0,0,0,0,0,0
A3143,0,31.10410959,10.42465753,1,45.11232877,24.68493151,0,0,0,1,0
A3144,0,38.6109589,10.42465753,2,36.2739726,8.84109589,0,0,0,1,0
A3145,0,22.09863014,0.917808219,0,0,0,0,0,0,0,1
A3146,0,20.84657534,0,0,0,0,0,0,0,0,1
A3147,0,24.60273973,4.169863014,0,0,0,0,0,0,0,1
A3148,1,32.93424658,10.42465753,2,41.69589041,16.26027397,0,0,0,0,0
A3149,1,37.35616438,10.42465753,0,0,0,0,1,0,1,0
A3150,1,25.59726027,2.750684932,2,37.52054795,6.169863014,0,1,0,0,1
A3151,0,27.93424658,5.58630137,2,31.51780822,8.920547945,0,1,1,1,1
A3152,1,34.93972603,5.17260274,2,42.28219178,21.43561644,0,1,0,0,1
A3153,0,28.10410959,5.671232877,2,36.52328767,8.756164384,0,1,0,0,1
A3154,1,37.44109589,10.33972603,2,40.27671233,13.42465753,0,1,0,1,0
A3155,1,37.86027397,10.33972603,2,40.77808219,12.42465753,0,1,0,1,0
A3156,1,26.84657534,3.832876712,2,34.27123288,5.917808219,0,1,0,0,1
A3157,1,24.43561644,0.917808219,2,41.19726027,16.09589041,0,1,0,0,1
A3158,1,29.35068493,5.501369863,0,0,0,0,1,0,0,1
A3159,1,25.59726027,3.665753425,2,32.60273973,6.331506849,0,1,0,0,1
A3160,1,35.02191781,10.33972603,1,45.86575342,18.17808219,0,1,0,0,0
A3161,1,40.10958904,10.33972603,2,42.78082192,20.34520548,0,1,0,1,0
A3162,1,38.35890411,10.33972603,2,39.19178082,10.84383562,0,1,0,0,0
A3163,1,30.43835616,0.082191781,2,37.85753425,15.9260274,0,1,0,0,1
A3164,1,25.18356164,1.750684932,0,0,0,0,1,0,0,1
A3165,1,34.68767123,9.671232877,2,35.43835616,12.92328767,0,1,1,0,1
A3166,0,29.68493151,3.002739726,0,0,0,0,1,0,0,1
A3167,1,33.35342466,10.33972603,2,37.10684932,14.84657534,0,1,0,0,0
A3168,1,33.77534247,9.589041096,2,39.11232877,8.923287671,0,0,1,0,1
A3169,1,27.01643836,0.082191781,1,49.28493151,26.51780822,0,1,0,0,1
A3170,1,34.10684932,10.33972603,2,42.69863014,14.59452055,0,1,1,1,0
A3171,1,25.01643836,0.167123288,2,29.60547945,3.835616438,0,1,0,0,1
A3172,0,30.35342466,7.835616438,1,45.11232877,20.2630137,0,1,0,0,1
A3173,1,35.5260274,10.33972603,2,34.69315068,10.67671233,0,1,1,0,0
A3174,1,36.02465753,8.756164384,1,55.36712329,26.6,0,1,0,0,1
A3175,1,28.43287671,1.498630137,1,41.6109589,14.0109589,0,1,0,0,1
A3176,1,32.35616438,8.838356164,0,0,0,0,1,1,0,1
A3177,1,33.60273973,3.498630137,0,0,0,0,1,0,0,0
A3178,1,40.10958904,10.33972603,1,44.78082192,24.6,0,1,0,1,0
A3179,1,28.6,0,0,0,0,0,1,0,0,1
A3180,0,35.35616438,10.33972603,0,0,0,0,1,0,1,0
A3181,1,25.35616438,1.002739726,2,26.1890411,4.421917808,0,1,0,0,1
A3182,1,26.43287671,1.416438356,0,0,0,0,1,0,0,1
A3183,1,27.10136986,3.169863014,2,49.11506849,25.43561644,0,1,0,0,1
A3184,1,24.76438356,2.835616438,2,32.44109589,2.750684932,0,1,0,0,1
A3185,1,34.44109589,10.25753425,1,46.70136986,21.2630137,0,1,0,0,0
A3186,1,30.76986301,2.002739726,2,30.9369863,4.665753425,0,1,0,0,1
A3187,1,37.44383562,5.838356164,0,0,0,0,1,0,1,1
A3188,1,25.35068493,1.835616438,2,28.10410959,2.917808219,0,1,0,0,1
A3189,1,34.2739726,10.25753425,2,43.19452055,14.84657534,0,1,0,0,0
A3190,0,32.02191781,9.093150685,2,36.6109589,12.42739726,0,1,1,0,1
A3191,1,27.68767123,1.917808219,0,0,0,1,1,0,0,1
A3192,0,24.84931507,1.169863014,2,43.44931507,22.26575342,0,1,0,0,1
A3193,1,22.92876712,0.252054795,2,34.44109589,11.67671233,0,1,0,0,1
A3194,1,27.85205479,3.835616438,2,32.85479452,6.583561644,0,1,0,0,1
A3195,0,29.6,3.920547945,1,47.61369863,19.59452055,0,1,0,0,1
A3196,0,33.60547945,10.25753425,2,50.45205479,26.93150685,0,1,1,1,0
A3197,0,37.35616438,10.17260274,2,36.2739726,13.59178082,0,1,0,0,0
A3198,1,38.19178082,10.17260274,2,37.77534247,13.59178082,0,1,1,0,0
A3199,1,35.68767123,4.169863014,2,0,0,1,1,0,1,1
A3200,0,38.77808219,10.17260274,2,34.35616438,9.336986301,0,1,0,0,0
A3201,1,41.8630137,10.17260274,2,53.2,18.68219178,0,1,0,1,0
A3202,1,37.10684932,10.17260274,2,48.11506849,26.18356164,0,1,0,0,0
A3203,1,35.77534247,10.17260274,0,0,0,0,1,1,0,0
A3204,1,34.60821918,10.17260274,2,36.10684932,12.67671233,0,0,0,0,0
A3205,1,29.51780822,0.665753425,1,39.52328767,17.18082192,0,1,0,0,1
A3206,1,36.60821918,10.17260274,1,35.44109589,12.00547945,0,0,0,0,0
A3207,0,28.35342466,3.917808219,2,34.35616438,8.668493151,0,1,0,0,1
A3208,1,33.43835616,8.421917808,2,50.53424658,25.35068493,0,1,0,0,1
A3209,1,29.51506849,3.498630137,2,33.10410959,6.331506849,0,1,0,0,1
A3210,1,28.43561644,0.583561644,1,40.8630137,13.2630137,0,1,0,0,1
A3211,1,35.10684932,10.17260274,2,45.78082192,23.76712329,0,1,1,1,0
A3212,1,25.10136986,2.254794521,2,28.60821918,3.421917808,0,1,0,0,1
A3213,0,34.2739726,9.84109589,2,36.86027397,14.76164384,1,1,0,0,0
A3214,1,34.60821918,10.17260274,2,48.86849315,25.76712329,0,1,1,1,0
A3215,0,28.1890411,0.252054795,0,0,0,0,1,0,0,1
A3216,1,33.44109589,3.750684932,2,44.03013699,20.50958904,0,1,0,0,1
A3217,0,29.85205479,2.501369863,2,35.10958904,7.005479452,0,1,0,0,1
A3218,0,23.51232877,0.583561644,2,30.60273973,3.750684932,0,1,0,0,1
A3219,1,44.52876712,4.58630137,2,32.10410959,4.835616438,0,1,0,0,0
A3220,1,36.77534247,10.09041096,2,40.77808219,12.42465753,0,1,0,0,0
A3221,1,35.77534247,10.09041096,2,37.10684932,14.84657534,0,1,0,1,0
A3222,0,24.18356164,2.002739726,2,34.52876712,7.591780822,0,1,0,0,1
A3223,1,29.60547945,5.753424658,2,29.9369863,6.920547945,0,1,1,0,1
A3224,0,36.60547945,9.169863014,1,34.02465753,10.92328767,0,1,0,0,1
A3225,1,33.77260274,10.00547945,1,37.77534247,9.920547945,0,1,0,1,0
A3226,1,36.10684932,10.00547945,1,42.44657534,21.68219178,0,1,1,1,0
A3227,1,32.69315068,8.84109589,2,48.2,25.10410959,0,1,1,0,1
A3228,1,23.93424658,0.668493151,2,31.93972603,4.17260274,0,1,0,0,1
A3229,0,29.1890411,0.583561644,0,0,0,0,1,0,0,1
A3230,1,40.10958904,10.00547945,1,38.27671233,12.67671233,0,1,0,0,0
A3231,1,28.93424658,3.331506849,2,35.85753425,8.920547945,0,1,1,0,1
A3232,1,34.86027397,10.00547945,2,50.45205479,26.93150685,0,1,0,0,0
A3233,1,25.34520548,2.915068493,2,40.19452055,18.09315068,1,1,0,0,1
A3234,0,26.10410959,4.252054795,0,0,0,0,1,0,0,1
A3235,1,33.10136986,9.169863014,2,50.28219178,26.18082192,0,1,1,0,1
A3236,1,34.02191781,10.00547945,2,40.27671233,14.51232877,0,1,1,0,0
A3237,1,28.68493151,1.164383562,0,0,0,0,1,0,0,1
A3238,1,38.6109589,10.00547945,1,46.11506849,6.589041096,0,1,0,1,0
A3239,1,24.93150685,3.164383562,1,41.86027397,15.75890411,0,1,0,0,1
A3240,1,22.68767123,1.002739726,2,43.53424658,22.35068493,0,1,0,0,1
A3241,1,33.9369863,10.00547945,2,35.5260274,13.75890411,0,1,0,1,0
A3242,1,30.60273973,5.252054795,2,32.43561644,8.504109589,0,1,0,0,1
A3243,1,26.60273973,3.750684932,0,0,0,0,1,0,0,1
A3244,1,32.35616438,9.923287671,2,36.19178082,9.923287671,0,1,0,0,1
A3245,1,33.69041096,10.00547945,1,47.44931507,22.51780822,0,1,0,1,0
A3246,1,32.77534247,9.008219178,2,44.78356164,22.76986301,0,1,0,1,1
A3247,1,41.03013699,0.750684932,1,38.61369863,13.2630137,0,1,0,0,1
A3248,0,27.35616438,0.835616438,2,46.70410959,13.59726027,0,1,0,0,1
A3249,0,34.2739726,8.504109589,1,52.61917808,22.84657534,0,1,1,1,1
A3250,1,36.2739726,10.00547945,0,0,0,0,1,0,0,0
A3251,0,24.60273973,1.665753425,1,28.35342466,4.169863014,0,1,1,0,1
A3252,0,37.77534247,9.920547945,1,53.78630137,29.68767123,0,1,0,1,0
A3253,1,30.69315068,5.753424658,2,46.86575342,19.84657534,0,1,1,0,1
A3254,1,31.76986301,5.082191781,2,33.93972603,8.167123288,0,1,1,0,1
A3255,1,35.60821918,3.917808219,2,45.53424658,20.92876712,0,1,0,0,1
A3256,1,29.27123288,2.252054795,2,29.1890411,7.421917808,1,1,0,0,1
A3257,1,27.43835616,1.832876712,2,31.27123288,3.421917808,0,1,0,0,1
A3258,1,34.1890411,9.920547945,1,42.44657534,21.68219178,0,1,0,1,0
A3259,1,36.44109589,9.920547945,2,37.10684932,12.00547945,0,1,0,0,0
A3260,0,34.02465753,4.416438356,1,27.26849315,3.832876712,0,1,1,1,0
A3261,1,26.27123288,0.331506849,1,36.5260274,13.17808219,0,1,0,0,1
A3262,1,27.52054795,2.167123288,0,0,0,1,1,0,1,1
A3263,1,34.10684932,9.920547945,2,40.19178082,14.84657534,0,0,1,0,0
A3264,0,28.10410959,5.167123288,1,49.11780822,22.76712329,0,1,1,0,1
A3265,1,24.84657534,1.334246575,1,48.44383562,23.26575342,0,1,0,0,1
A3266,1,30.51780822,4.169863014,0,0,0,0,1,0,0,1
A3267,1,31.1890411,8.17260274,1,54.28219178,32.02191781,0,1,1,0,1
A3268,0,37.35616438,9.84109589,2,36.2739726,3.334246575,0,1,0,1,0
A3269,0,31.68493151,6.169863014,2,35.52054795,9.753424658,0,1,0,1,1
A3270,0,30.35616438,5.421917808,1,55.70410959,28.35342466,0,1,0,0,1
A3271,0,34.1890411,9.84109589,2,34.9369863,12.42465753,0,1,0,1,0
A3272,1,26.18082192,4.002739726,2,30.35068493,9.084931507,0,1,0,0,1
A3273,1,33.19178082,8.17260274,2,34.52054795,13.25479452,0,1,0,0,1
A3274,1,25.68493151,1.252054795,2,34.94246575,10.09315068,0,1,0,0,1
A3275,1,23.34794521,0.084931507,2,43.44383562,15.84383562,0,1,0,0,1
A3276,1,35.10684932,9.84109589,1,49.19726027,24.51780822,0,1,0,1,0
A3277,0,30.5260274,4.506849315,1,37.60821918,9.926027397,0,1,0,0,1
A3278,1,31.10684932,5.087671233,2,35.43835616,8.005479452,0,1,1,0,1
A3279,1,32.52328767,8.917808219,2,44.94246575,12.17260274,1,1,0,0,0
A3280,1,50.03287671,9.84109589,1,48.03013699,25.26575342,0,0,0,0,0
A3281,0,30.43561644,5.169863014,1,45.69589041,21.67945205,0,1,0,0,1
A3282,1,33.77260274,9.84109589,1,37.77534247,9.920547945,0,1,0,0,0
A3283,1,29.77534247,0.753424658,1,45.11780822,15.34520548,0,1,1,0,1
A3284,1,30.1890411,5.169863014,0,0,0,0,1,0,0,1
A3285,1,32.27123288,9.756164384,2,42.44657534,22.18082192,0,1,1,1,0
A3286,1,30.1890411,1.167123288,2,34.02465753,1.920547945,0,1,0,0,1
A3287,1,27.43287671,2.915068493,2,35.69041096,8.753424658,0,1,0,0,1
A3288,1,32.77260274,9.756164384,2,52.45205479,23.09863014,0,1,1,1,0
A3289,0,27.85205479,3.334246575,2,34.85479452,7.087671233,0,1,1,1,1
A3290,1,32.18630137,9.756164384,1,39.77808219,14.92328767,0,1,1,1,0
A3291,1,41.6109589,9.756164384,2,58.37260274,32.10410959,0,1,0,1,0
A3292,1,27.85205479,2.334246575,1,44.03013699,13.84109589,0,1,0,0,1
A3293,1,28.51780822,6.002739726,1,50.70136986,18.0109589,0,1,1,0,1
A3294,1,33.27123288,9.756164384,1,33.27123288,6.087671233,0,1,1,1,0
A3295,1,21.93150685,0.249315068,0,0,0,0,1,0,0,1
A3296,1,32.52328767,9.756164384,1,47.86849315,22.34794521,0,1,1,1,0
A3297,1,24.34520548,1.082191781,1,32.1890411,4.835616438,0,1,0,0,1
A3298,1,36.86027397,9.756164384,1,36.2739726,9.756164384,0,1,1,0,0
A3299,0,36.2739726,9.756164384,1,46.70136986,13.50958904,0,1,1,1,0
A3300,1,23.18356164,0.334246575,1,28.51780822,4.002739726,0,1,0,0,1
A3301,1,29.01917808,5.087671233,1,49.95068493,24.68767123,1,1,0,1,1
A3302,1,34.85479452,8.254794521,0,0,0,0,1,1,1,1
A3303,1,25.68219178,3.334246575,0,0,0,0,1,0,0,1
A3304,1,29.01917808,1.668493151,0,0,0,0,1,0,0,1
A3305,0,33.26849315,8.005479452,0,0,0,1,1,0,1,1
A3306,1,34.77534247,9.756164384,2,56.36986301,31.43835616,0,1,1,1,0
A3307,0,37.86027397,9.756164384,2,33.69041096,8.756164384,0,1,0,1,0
A3308,0,35.9369863,9.673972603,2,37.35616438,10.42465753,0,1,0,1,0
A3309,1,25.6,0.917808219,0,0,0,0,1,0,0,1
A3310,1,28.26849315,3.832876712,2,39.78082192,8.506849315,1,1,0,0,0
A3311,0,23.26849315,1.084931507,1,38.11232877,12.6739726,0,1,0,0,1
A3312,1,26.68493151,2.252054795,1,40.52328767,16.17808219,0,1,0,0,1
A3314,0,36.44109589,9.673972603,2,55.8739726,22.76712329,0,1,0,0,0
A3315,1,29.68493151,3.252054795,2,41.11232877,20.26575342,0,1,1,0,1
A3316,1,28.51506849,1.832876712,2,41.02739726,16.08767123,0,1,0,0,1
A3317,1,27.85205479,0.252054795,2,49.78356164,24.43561644,0,1,0,0,1
A3318,1,31.77260274,9.673972603,2,40.19178082,12.75890411,0,1,1,1,0
A3319,1,39.77808219,9.673972603,2,47.44931507,13.42465753,0,1,0,0,0
